Nombre_Tienda,Id_Tienda
ABARROTES MICHELLE,5137t
"ABARROTES Y  SEMILLAS "" GODE """,5138t
"ABARROTES "" SAN MIGUEL """,5139t
"ABARROTES "" LA NUEVA RANCHERITA """,5140t
MISCELANEA CHELY    Y/O IRMA PACHECO LOPEZ.,5141t
"ABARROTES "" 4 HERMANOS ""     Y/O HELADIO JUAREZ SANCHEZ.",5142t
"ABARROTES VINOS Y LICORES  "" ERICK """,5143t
"ABARROTES  "" CASA CHELA """,5144t
GRUPO COMERCIAL CONTROL S.A. DE C.V.  Y/O WOOLWORTH,5145t
DEPORTES MARTI  S.A DE C.V.,5146t
COMERCIALIZADORA ALMACENES GARCIA DE MEXICO   S.A. DE C.V.,5147t
SANTORY INTERNACIONAL S.A. DE C.V.,5148t
COMERCIAL IAC  S.A DE C.V.   Y/O VERTICHE,5149t
CLUB RAQUETA DE CUERNAVACA  S.A. DE C.V.,5150t
HOTEL BAJO EL VOLCAN,5151t
EL AGAVE MORADO  S.A. DE C.V. Y/O LOS MEROS MEROS COLORINES.,5152t
1521 EL PARAISO RESTAURANTE,5153t
OPERADORA DE RESTAURANTES ODC    Y/O PAPA BILLS,5154t
NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V Y/O SUPERAMA,5155t
NIETO COMERCIAL Y CIA.  S.A. DE C.V.    Y/O   MAXI BODEGAS.,5156t
SALINAS Y ROCHA  S.A. DE C.V.,5157t
ZAPATERIA 3 HERMANOS Y/O ZAMACUE  S.A. DE C.V.,5158t
BOUTIQUE SADDAI  Y/O LOPEZ TORRES PATRICIA,5159t
RESTAURANTE LA INDIA BONITA  S.A. DE C.V.,5160t
HOTEL FIESTA INN Y/O TURISTICA ISMEFU DE MORELOS  S.A. DE C.V.,5161t
TIENDAS TRES B S.A. DE C.V.,5162t
OPTIMA COTTON WEAR Y/O TIENDAS ALKA S.A. DE C.V.,5163t
MILANO OPERADORA  S.A. DE C.V.    Y/O MELODY,5164t
NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V. Y/O BODEGA AURRERA EXPRESS,5165t
POR-DISTINCION  S.A DE C.V. Y/O TDA. 177 MELODY.,5166t
GOMART  S.A. DE C.V.,5167t
DISTRIBUIDORA JUGUETRON  S.A. DE CV.,5168t
COMERCIAL DIFA  S.A. DE C.V.,5169t
TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. Y/O AL PRECIO,5170t
NUEVA WAL MART DE MEXICO   S. DE R.L. DE C.V.  Y/O BODEGA AURRERA EXPRESS.,5171t
LATIN AMERICA MOVIE THEATRES  S.A.P.I. DE C.V. (CINEMEX CUAUTLA),5172t
GAME PLANET  S.A. DE C.V.,5173t
JUGUETERIA INNOMINADA,5174t
BLOCKBUSTER DE MEXICO  S.A DE C.V. (SUC.CUERNAVACA/SAN DIEGO),5175t
FARMACIAS DE GENERICOS Y/O MARIA DE JESUS VILLALOBOS FIGUEROA.,5176t
ABARROTES LAS BRISAS,5177t
DIAMONDS BOUTIQUE Y/O ROCIO CURIEL MONTIEL.,5178t
DULCERIA Y MATERIAS PRIMAS EL BAMBINO,5179t
RESTAURANTE DE MARISCOS ACAPULCO BARRA VIEJA II Y/O YURIANA BAILON GOMEZ,5180t
RESTAURANTE Y CAFETERIA TOKïS  S.A. DE C.V.,5181t
RESTAURANTE EL FAISAN Y/O EL FAISAN DE CUERNAVACA  S.A. DE C.V.,5182t
DULCE MUNDO Y/O GERARDO M¿NDEZ CHµVEZ.,5183t
OPERADORA VIPS  S. DE R.L. DE C.V.   Y/O   (VIPS CUERNAVACA-CENTRO),5184t
INNOVACION EN OPERACION RESTAURANTERA  S.A. DE C.V.,5185t
POZOLERIA EL BARCO,5186t
"ABARROTES "" MARY ""  Y/O DE LEON OSORIO FRANCISCO.",5187t
FARMACIA Y MAS Y/O MARIA DE JESUS VILLALOBOS FIGUEROA,5188t
FARMACIA CUERNAVACA,5189t
ANTROS  BARES Y CLUBES MEXICANOS  S.A. DE C.V. Y/O  ATTICO DISCOTHEQUE,5190t
OPERADORA OMX  S.A. DE C.V.   Y/O OFFICE MAX,5191t
TONY TIENDAS S.A. DE C.V.,5192t
"HOTEL  RETIRO DE YOGA Y SPA ""LA BUENA VIBRA SPA & RESORT""",5193t
"ABARROTES VINOS Y LICORES ""DEPOSITO LOS MORALES"" Y/O ALVARO MORALES CASTRO.",5194t
"RESTAURANT CON VENTA DE CERVEZA  VINOS Y LICORES CON ALIMENTOS "" WINGS CITY """,5195t
RESTAURANTE BAR  GRUPO BEAT PER MEANU  S.A. DE C.V.,5196t
NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.  Y/O BODEGA AURRERA,5197t
RESTAURANT SUCHI  CON VTA. DE CERVEZA VINOS Y LICORES CON LOS ALIMENTOS NIU- BAR,5198t
"RESTAURANT CON VENTA DE CERVEZA  VINOS Y LICORES CON LOS ALIMENTOS ""SABOR A MI""",5199t
"ANTOJERIA CON VENTA DE CERVEZA  VINOS Y LICORES EN LOS ALIMENTOS "" GOROS TAPAS""",5200t
"RESTAURANT-BAR  DISCOTEQUE Y ESPECTACULOS "" BLANK """,5201t
FARMACIA NUEVA IMAGEN  Y/O ENRIQUE SANTAMARIA BALDOMADO.,5202t
BOUTIQUE ESPIN  Y/O ULISES ESPIN ELIZALDE.,5203t
MINISUPER DE DESCUENTO  Y/O JOSE MANUEL CHAVEZ CARDOSA.,5204t
"ABARROTES VINOS Y LICORES "" LA NUEVA FE ""   Y/O IRENE VALDEZ HERRERA.",5205t
"PAPELERIA  MERCERIA Y REGALOS ""INNOMINADO""  Y/O MA. DEL REFUGIO SALDIVAR CANCINO",5206t
"ABARROTES ""BLANCA""",5207t
"FARMACIA CON MINISUPER "" SAN JUAN ""  Y/O SALDIVAR CANCINO VICTORINA.",5208t
SCAPPINO Y/O AMERICA CONTINENTAL  S.A. DE C.V.,5209t
27 MICRAS INTERNACIONAL  S.A. DE C.V. Y/O ALDO CONTI,5210t
"ABARROTES VINOS Y LICORES "" SUPER MAS ""  Y/O FRANCISCO URIEL MARTINEZ SANCHEZ.",5211t
FARMACIA DE LA GUADALUPANA Y/O REYNA MA. GUADALUPE PERALTA CALTEMPA.,5212t
FARMACIA FARMAPRONTO,5213t
FARMACIA FARMA PRONTO  Y/O MA. RUTH RIVERA SEDEÑO.,5214t
ABARROTES YARELI  Y/O MARICELA RAMOS SAAVEDRA.,5215t
"ABARROTES "" SUPER TIENDA LA CANELA """,5216t
LACTEOS MAURO  Y/O MAURO CIELOS MONTES DE OCA.,5217t
"ANTOJERIA CON VENTA DE CERVEZA ACOMPAÑADA CON ALIMENTOS "" WINGS ARMY """,5218t
COPPEL CANADA Y/O COPPEL S.A. DE C.V.,5219t
GRILL & BAR CUERNAVACA  S.A. DE C.V.     Y/O CHILIS,5220t
RESTAURANTE ITALIANNIS Y/O CORPORATIVO POLASTRI  S.A. DE C.V.,5221t
SKY LINE,5222t
LOWERS,5223t
CHANT,5224t
ADMINISTRADORA DE CENTROS NOCTURNOS DE MORELOS  S. DE R.L. DE C.V. Y/O CLASSICO,5225t
BGAN GLOBAL SERVICES  S.A. DE C.V.   Y/O HORNO 320 CUERNAVACA,5226t
ZAPATERIA Y ARTICULOS DE PIEL CAPA DE OZONO Y/O NELLY SALGADO GARDUNO,5227t
OCEAN ROLL  S.A. DE C.V. Y/O SUSHI ROLL,5228t
MASSIMO DUTTI  MEXICO S.A. DE C.V.   Y/O  MASSIMO DUTTI,5229t
"ABARROTES ""BLACK JACK"" Y/O FELIPE OCTAVIANO CLAUDIO.",5230t
"ABARROTES ""LAS 3 PALMITAS"" Y/O CORNELIO NABOR GARCIA.",5231t
"FARMACIA "" FARMAPRONTO ""  Y/O ROBERTO ZAMURA FLORES.",5232t
"ABARROTES VINOS Y LICORES ""MAY""  Y/O ARMANDO GLORIA ADAYA.",5233t
JOYERIA  RELOJERIA Y REGALOS  YURADIS  Y/O AIDA ALONSO CASTAÑEDA.,5234t
YURADI S  S.A. DE C.V. Y/O ALONSO ANORVE ALFREDO,5235t
BIZZARRO Y/O GRUPO DAISA S.A. DE C.V.,5236t
SANTANGEL JOYAS Y/O JOYAS Y REGALOS FINOS S.A. DE C.V.,5237t
LOS ROSTICEROS UNIDAD DIANA  Y/O SORRENTO PIZZAS,5238t
OROMEX Y/O GUTI¿RREZ SALGADO CARLOS FABIµN.,5239t
JOYERIA OROMEX Y/O CARLOS FABIAN GUTIERREZ SALGADO,5240t
SANTANGEL JOYAS Y/O JOYAS Y REGALOS FINOS  S.A. DE C.V.,5241t
JOYERIA NEW DIAMOND COLLECTION Y/O ARTURO ARAI CHIMURA,5242t
ROUDALFER JOYERIA Y/O FERMIN GUERRERO RAMIREZ,5243t
JOYERIA ARAI Y/O XAVIER MIKIO ARAI CHIMURA,5244t
EXPO DISTRIBUIDORA DEL GOLFO  S.A. DE C.V.  Y/O EXPO COLCHONES,5245t
"ABARROTES ""AS DE ESPADA""  Y/O  SILVERIA ALCALA DE LOS SANTOS.",5246t
RECOVERY 911 BAR,5247t
CERVECERÖA CUB,5248t
DISTRIBUIDORA DE ALIMENTOS TH  S.A. DE C.V.   Y/O ARRACHERA HOUSE.,5249t
NUMISMATICA DE MEXICO  Y/O CARLOS FABIAN GUTIERREZ SALGADO,5250t
LA ORIGINAL BANDA BAR,5251t
RESTAURANTE BAR MEXCALLI 37    Y/O VICTOR HUGO CAMACHO PINEDA.,5252t
JOYERIA ZAFRO Y/O ESQUIVEL NUÑEZ GLORIA LETICIA.,5253t
WALDOS DOLAR MART DE M¿XICO  S. DE R.L. DE C.V.,5254t
ZAPATERIA 4 ASES Y/O DAVID ZAGHA MICHA,5255t
ZAPATERIA EL PUERTO Y/O DAVID ZAGHA MICHA,5256t
ZAPATERIA CENTENARIO Y/O ZAPATERIAS EL PUERTO S.A. DE C.V.,5257t
ZAPATERIA FIESTA Y/O ZAPATERIAS EL PUERTO S.A. DE C.V.,5258t
ZAPATERIA TROPIC   Y/O COCARO  S.A DE C.V.,5259t
JUGUETIBICI  S.A DE C.V.,5260t
JUGUETIBICI  S.A. DE C.V.  SUC. INTERLOMAS,5261t
FOREVER 21 MEXICO  S DE R.L. DE C.V.,5262t
JUGUETIBICI S.A. DE C.V.,5263t
ZAPATERIA STYLO  Y/O IMPORTADORA EL CAMPEON  S.A DE C.V.,5264t
TIENDA DE ROPA CARTERS  Y/O INDUSTRIAS BUNNY BABY  S.A DE C.V.,5265t
CAMPANITA Y KIDS  Y/O COMERCIALIZADORA CAMPANITA  S.A DE C.V.,5266t
ADIDAS ORIGINALS Y/O ADIDAS DE MEXICO S.A. DE C.V.,5267t
COMERCIALIZADORA ANFIBIO S.A. DE C.V. Y/O GEORGIE BOY,5268t
JUGUETERIA IMAGINARIUM  Y/O ITSIMAGICAL M¿XICO  S.A DE C.V.,5269t
SHOES MEXICO KIDS & TEENS FOOTWEAR Y/O CALZADO TARO S.A. DE C.V.,5270t
MONTECASSINO  Y/O EXCLUSIVAS MONTECASSINO  S.A DE C.V.,5271t
JUGUETERIA TRENES S.A. DE C.V.,5272t
COMERCIALIZADORA CAMPANITA  S.A DE C.V.,5273t
ZAPATERIA TROPIC Y/O COCARO S.A. DE C.V.,5274t
ZILERYïS ITALIA Y/O ENTEBI HERMANOS S.A. DE C.V.,5275t
COMERCIALIZADORA AL TRADE S.A. DE C.V. Y/O BABY UP,5276t
BABY CREYSI Y/O TBB S.A. DE C.V.,5277t
GRUPO VANITY  S.A DE C.V.,5278t
ISADORA Y/O BIJOU MEXICO S.A. DE C.V.,5279t
CAPA DE OZONO  S.A DE C.V. Y/O AZUL OZONO S.A. DE C.V.,5280t
ZAPATERIA CROCS Y/O GRUPO LA MILAGRESA S.A. DE C.V.,5281t
HUMANIC ATELA ROSSI Y/O COMERCIAL CARTUJANO S.A. DE C.V.,5282t
TIENDA DE ROPA FERRIONI Y/O CORPORATIVO FERRIONI S.A. DE C.V.,5283t
REFUSE JUGUETERIA Y/O EL PALACIO DE HIERRO S.A. DE C.V.,5284t
"ABARROTES "" SANTA CRUZ"" Y/O MARIANO TORRES GOMEZ",5285t
ACCESSORIZE Y/O SOLO VANIDAD S.A. PJ DE C.V.,5286t
DREMEZ PIJAMAS Y/O RAFAEL ADRIAN BARRENCHEA MEZA,5287t
SUPER GI-O Y/O LUIS GABRIEL ULLOA OROZCO,5288t
BODEGA DE AHORRO LA PATRONA S.A. DE C.V.,5289t
ABARROTES LA POBLANA Y/O SANDRA GUADALUPE VEGA LEYVA,5290t
ABARROTES VINOS Y LICORES HERMANOS MENDEZ Y/O OSCAR MENDEZ VAZQUEZ,5291t
ABARROTES DONAJI Y/O DONAJI VELAZQUEZ AQUINO,5292t
COMERZIALIZADORA KINERET S.A. DE C.V.,5293t
TIENDAS EXTRA  S.A DE C.V.,5294t
CENTRO DE DISTRIBUCIàN RAFA Y/O RAFAEL PERMBERT CARDOSO,5295t
NETO TIENDAS SUPER PRECIO S.A DE C.V,5296t
 NETO TIENDAS SUPER PRECIO  S.A DE C.V.,5297t
CREMERIA Y ABARROTES EL TIO  Y/O CARLOS ARTURO ESPINOSA CANTELL,5298t
ABARROTES S/N  Y/O FERMIN ALBARRAN PERALTA,5299t
TIENDAS SUPER PRECIO  S.A DE C.V.,5300t
CREMERIA ALINE Y/O GAUDENCIO MARTINEZ JOSE,5301t
MISCELANEA EL AMIGO Y/O J. FRANCISCO SANCHEZ GARCIA,5302t
MISCELANEA RAMIREZ Y/O ELOINA RAMIREZ HERNANDEZ,5303t
IMPULSORA CIRCULO CCK  S.A DE C.V.,5304t
MISCELANEA ALE Y/O MARIA ALEJANDRA BENITEZ JARAMILLO,5305t
MI BODEGA AURRERA Y/O NUEVA WAL MART DE M¿XICO  S DE RL DE C.V.,5306t
ARCI CLUB HOME & STORE Y/O ARCI CLUB DE JILOTEPEC S.A. DE C.V.,5307t
ARCI CLUB DE JILOTEPEC S.A. DE C.V.,5308t
SUPER GOS Y/O GRACIELA GONZALEZ MARTINEZ,5309t
TIENDAS CIRCULO CCK  S.A DE C.V.,5310t
SUPER YA TONY Y/O REYNA JUANA ABREGO VILLACAÑA,5311t
ABARROTES LAS PALMAS Y/O BLANCA ESTELA VALLE JARDINES,5312t
SUPER YA DANY Y/O DANIEL SOTO PABLO,5313t
ABARROTES SPRINGFIELD Y/O AGUSTIN HERNANDEZ PEREZ,5314t
MISCELANEA LA HORMIGA Y/O GABRIEL AVELINO GONZALEZ,5315t
MINI SUPER SAFARI Y/O ANDRES COSME MARTINEZ,5316t
COMERCIAL MONDRAGON ANDRES MOLINAY/O FRANCISCO JAVIER MONDRAGON HERNANDEZ,5317t
ABARROTES SEVEN Y/O LORENZO ANTONIO SARABIA PEDRAZA,5318t
JUGUETES DIDACTICOS ENTRE TENTE TOYS Y/O PAOLA HERNANDEZ LATORRE,5319t
MINI SUPER JESUS Y/O VICENTE GONZALEZ GARCIA,5320t
ABARROTES S/N Y/O EMILIO ZAVALA CARPINTERO,5321t
MOTEL ALCAZAR Y/O MOTEL ALCAZAR S.A. DE C.V.,5322t
HOTEL NAUCALLI Y/O INMOBILIARIA MEGUMEN S.A. DE C.V.,5323t
HOTEL VILLAS FIRENZE  Y/O OPERADORA QUIVIESA  S.A DE C.V.,5324t
MISSHA M¿XICO BADA TRADING  S.A DE C.V.,5325t
LUGER PERIFERICO  S.A DE C.V.,5326t
SANTORY INTERNACIONAL  S.A DE C.V.,5327t
FOREVER 21 MEXICO S. DE R.L. DE C.V.,5328t
PELUCHES Y REGALOS ALE Y/O ALEJANDRO VELASCO LOPEZ,5329t
FASHION FREAK  Y/O CLAUDIA GONZALEZ RAMIREZ,5330t
PERFUMES Y ESENCIAS FRAICHE  S.A. DE C.V.,5331t
PAPELERIA Y REGALOS ACUARIO Y/O ISABEL RODRIGUEZ CARDENAS,5332t
VICTORIA`S SECRET Y/O CHERRY STRIPES S.A. DE C.V.,5333t
SHEPORA MEXICO S. DE R.L. DE C.V.,5334t
 OYSHO MEXICO S.A. DE C.V.,5335t
JOYERIA TOUS Y/O HERMALO S.A. DE C.V.,5336t
STRADIVARIOS MEXICO S.A. DE C.V.,5337t
TIENDA DE ROPA PARA DAMA NICHOLAS,5338t
TIENDA DE ACCESORIOS TODO MODA Y/O BILOU MEXICO S.A. DE C.V.,5339t
TIENDA DE PERFUMES AROMA Y/O PERFUMES Y COSMETICOS FINOS S.A. DE C.V.,5340t
TIENDA DE ROPA HELLEN  Y/O  ARACELY REYES LOPEZ,5341t
TODO MODA Y/O BIJOU MEXICO S.A. DE C.V.,5342t
MISCELANEA TORRES Y/O ENRIQUE SALVADOR GARCIA AGUILAR,5343t
MISCELANEA OASIS,5344t
FRUTAS Y LEGUMBRES S/N Y/O SERGIO AYALA BLAZ,5345t
ABARROTES LA PASADITA  Y/O  HILDA MARQUEZ VELASCO,5346t
MISCELANEA LAS TORRES Y/O GERARDO BARDOMIANO CORTEZ,5347t
MISCELANEA LA ECONOMICA Y/O ADELFO CORREA CORREA,5348t
COMERCIALIZADORA EL TREJO Y/O RAMIRO H. MARTINEZ MAYEN,5349t
DISTRIBUIDORA DE DULCES CASTILLO S.A DE C.V,5350t
ABARROTES MI TIENDA Y/O SILVIA PEREZ PANTALION,5351t
ABARROTES Y CREMERIA DON CHAYO  Y/O MIGUEL ANGEL HURTADO SERATO,5352t
ABARROTES   CREMERIA Y SEMILLA DOÑA VICKY,5353t
MUDIBA  S.A DE C.V.,5354t
ABARROTES DON BALTA  Y/O VILLAFUERTE MONTOYA BALTAZAR,5355t
ABARROTES MACIP Y/O AURELIO MACIP BRAVO,5356t
ABARROTES VINOS Y LICORES LA LUNA Y/O MIGUEL RAMIREZ BARAJAS,5357t
ABARROTES VINOS Y LICORES LA FAMA Y/O FRANCISCO ARELLANO ALVAREZ,5358t
ABARROTES LA ESPERANZA Y/O AGUSTINA TOVAR,5359t
ABARROTES S/N  Y/O JOSE SOTO HERRERA,5360t
ABARROTES EL PORVENIR 3  Y/O SILVESTRE SANCHEZ AGUSTIN,5361t
ABARROTES ESTRELLA Y/O EMILIANO SILVESTRE CEVERO,5362t
ABARROTES LA BARATA Y/O DANIEL REYES MARTINEZ,5363t
ABARROTES REYES Y/O GREGORIO AGUSTIN REYES,5364t
ABARROTES EL PORVENIR Y/O AGUSTIN SILVESTRE REYES,5365t
TIENDAS SUPER PRECIO S.A. DE C.V.,5366t
ABARROTES LUCERO Y/O ANGELICA CARRANZA ARIAS,5367t
ABARROTES Y CREMERIA DON JESUS  Y/O JESUS HUGO UTRILLA ESCALANTE,5368t
ABARROTES S/N Y/O MARIA DE LOS ANGELES RAMIREZ GOMEZ,5369t
ABARROTES S/N Y/O PORFIRIO REYES AGUSTIN,5370t
ABARROTES Y SALCHICHONERIA S/N Y/O VICTOR BARRON LOZANO,5371t
ABARROTES S/N Y/O JOSE GUADALUPE CABRERA  DELGADO,5372t
ABARROTES SIN NOMBRE Y/O MARTHA JAZMIN ROJAS ESTEVES,5373t
ABARROTES SIN NOMBRE Y/O HECTOR SAMUEL PADILLA,5374t
DISEÑOS EXCLUSIVOS NASSER  S.A DE C.V.,5375t
MINI MARKET LA PERLITA   Y/O RODOLFO MARIN RAMIREZ,5376t
MINI SUPER SANTA ISABEL Y/O JOSE RAMON SALCEDA MOREIRA,5377t
GRUPO EMY - PROMODA  S.A DE C.V.,5378t
FULL SAND - COMERCIAL SPORT  S.A. DE C.V.,5379t
MULTICAL SA DE CV,5380t
UNIFORMES DEPORTIVOS Y/O DEPORTIMUNDO,5381t
HANG TEN Y/O GLOBAL BASICS  S.A DE C.V.,5382t
BARI Y/O BARICHARA TRAJES DE BAÑO  S.A DE C.V.,5383t
FARMAMICH  S. DE R.L. DE C.V.,5384t
PESCADORES FISHERïS   S.A. DE C.V.,5385t
MARTÖ NIKE  Y/O DEPORTES MARTI  S.A DE C.V.,5386t
COMERCIAL ANFIBIO  S.A. DE C.V.,5387t
OCSS REEBOK SATELITE Y/O ADIDAS DE MEXICO S.A. DE C.V.,5388t
STEVE MADDEN SATELITE Y/O TRENDY IMPORTS S.A. DE C.V.,5389t
ZAPATERIA TRENDY SHOES Y/O ARACELI MARTINEZ CARRERA,5390t
TENIS PRO Y/O TENIS MASRI ENTEBI,5391t
PULL  & BEAR   M¿XICO  S.A DE C.V.,5392t
DEPORTES MARTI OUTLET Y/O DEPORTES MARTI S.A. DE C.V.,5393t
ADIDAS  DE MEXICO  S.A DE C.V.,5394t
BERSHKA  Y/O BERSHKA M¿XICO  S.A DE C.V.,5395t
LINEAS - JULYA  S.A. DE C.V.,5396t
PARRILLA XILOMEN Y/O JESUS SANCHEZ JUAREZ,5397t
SKY ZONE LOMAS VERDES Y/O JUMPMEX DE M¿XICO S  DE R.L. DE C.V.,5398t
THE ALHLETES FOOT Y/O TENNIX S.A. DE C.V.,5399t
TIENDA DE ROPA OFFCORSS Y/O EL PALACIO DE HIERRO S.A. DE C.V.,5400t
DEPORTES MARTI S.A. DE C.V.,5401t
QUEBRACHO  PARRILLA  ARGENTINA  BAR,5402t
SPRINGFIELD Y/O EL PALACIO DE HIERRO S.A. DE C.V.,5403t
TIENDA DE ROPA JUSTICE Y/O EL PALACIO DE HIERRO S.A. DE C.V.,5404t
TIENDA DE ROPA GULA Y/O CORPORATIVO MT,5405t
NEW BALANCE Y/O NEW BALANCE D EMEXICO S.A. DE C.V.,5406t
FARMACIA CRISTAL Y/O JOSE DE JESUS ORNELAS DE ANDA,5407t
LACOSTE Y/O OPERADORA DE ACCESORIOS S.A. DE C.V.,5408t
OGGI OUTLET STORE Y/O GRUPO ANDIC S.A. DE C.V.,5409t
ADDIK Y/O ADICTT S.A. DE C.V.,5410t
TIENDA DE ROPA PROMODA Y/O MULTIBRAND OUTLET STORES S.A. DE CV.,5411t
BARI Y/O GRUPO SLICK S.A. DE C.V.,5412t
STUDIO F Y/O MODINSA MEXICO S.A. DE C.V.,5413t
ZAPATERIAS TROPIC Y/O ZAPATERIA COCARO  SA DE CV,5414t
MISCELANEA DON PORFIS Y/O ELVIA LEONOR DIONISIO CASTILLO,5415t
LA MANSION INTERLOMAS  Y/O FERALONSEIS  S.A DEC.V.,5416t
QUARRY Y/O VICTIMA DE LA MOSA S.A. DE C.V.,5417t
SQUADRA Y/O GRUPO TEXTIL PUMA S.A. DE C.V.,5418t
STEREN Y/O ALDAN ELECTRONICA S.A. DE C.V.,5419t
BEST BOY STORES  S. DE R.L. DE C.V.,5420t
DP STREET Y/O COMERCIAL DPORTENIS S.A DE C.V,5421t
AUTO ZONE DE M¿XICO  S. DE R.L. DE C.V.,5422t
AGJM CORP  S.A DE C.V.,5423t
TIENDA DE ROPA LIZ MINELLI Y/O CREACIONES ARTE Y MODA S. DE R.L. DE C.V.,5424t
KIPE Y KOSAS  S.A DE C.V.,5425t
7 ELEVEN M¿XICO  S.A DE C.V.,5426t
FASHION EVERYDAY Y/O TENNIX S.A. DE C.V.,5427t
"RESTAURANTE BAR ""LA JUNTA"" Y/O LORENZA CABALLERO GARCIA",5428t
FARMACIA ABC S.A. DE .C.V.,5429t
SUPER YA LA COMERCIAL Y/O CARLOS ALBERTO RAMIREZ BUENROSTRO,5430t
COMERCIALIZADORA  SAN MARTIN Y/O JUAN MANUEL OCAÑA CAMARENA,5431t
GRUPO OPERATIVO MART S.A DE C.V,5432t
"MISCELANEA ""AMERICA""   Y/O GRACIELA GARCIA",5433t
CHILES SECOS Y SEMILLAS Y/O LEON PINTO CARALAMPIO,5434t
MISCELANEA   KAREN Y/O MARIA LUISA ORTEGA GARCIA,5435t
MISCELANEA TORITO,5436t
COMERCIALIZADORA SAN MARTIN Y/O MARIA DEL ROSARIO GARCIA MONTOYA,5437t
ABARROTES  VINOS Y LICORES EL PIRATA Y/O JUSTINO GALVAN PALOMAR,5438t
ZAPATERIA FLEXI Y/O DISTRIBUIDORES Y VENDEORES DEL CENTRO S.A. DE C.V.,5439t
LAMILAGRESA LM & CO.Y/O GRUPO LA MILAGRESA S.A. DE C.V.,5440t
UPS  ´COOL! Y/O FERNANDO DELGADILLO PALCIOS,5441t
DISTRIBUIDORA JUGUETRON SA DE CV,5442t
ZAPATERIA EL ROBLE DE JILOTEPEC Y/O SALVADOR AMBROCIO CRUZ ZAIDE,5443t
GRUPO EMPRESARIAL ZAPATEROS  S.A. DE C.V. Y/O RUDOS  LOC. R 424,5444t
 CHILIM BALAM  S. DE R.L. DE C.V.,5445t
DULCERIA REYNA DE PALO SOLO Y/O DIANA ANGELICA CONTRERAS GONZALEZ,5446t
ZAPATERIA NOVA Y/O CALZADOS IRU S.A. DE C.V.,5447t
DIC & CO MULTILORAND SHOES STORE Y/O RETAIL DICANCO S.A DE C.V.,5448t
COMERCIALIZADORA SAN MARTIN Y/O MARIA LILIA GARCIA MONTOYA,5449t
TIENDA DE ZAPATOS ALDO Y/O EL PALACIO DE HIERRO S.A. DE C.V.,5450t
GAMERS Y/O SERVICIOS ADMINISTRATIVOS GZM  S DE RL DE C.V.,5451t
ZAPATERIA STYLO Y/O CALZADO CREATIVO  S.A DE C.V.,5452t
´ AY G¿EY! Y/O MEXCIO PARRIBA S.A. DE C.V.,5453t
WORLD CARDS AND TOYS COLLECTIBLE Y/O GABRIELA LUNA CLAVERAN,5454t
ZAPATERIA VALVERDE Y/O ARTURO VALVERDE COXTINICA,5455t
TIENDA DE ROPA INFANTIL PIRINOLOS Y/O RAPACIÑOS S.A. DE C.V.,5456t
GAME PLANET S.A. DE C.V.,5457t
JUGUETERIA JOGO  JOGO Y/O ENTRENAMIENTO SIN LIMITES S.A. DE C.V.,5458t
CAMPANITA & RIOS Y/O COMERCIALIZADORA CAMPANITA S.A. DE C.V.,5459t
ZAPATERIA GIOLIN Y/O GRUPO LA MILAGRESA S.A. DE C.V.,5460t
DULCERIA GIGI   Y/O JUAN MARTINEZ MEJIA,5461t
TIENDA 3 B  S.A DE C.V.,5462t
UNIVERSO DE FRAGANCIAS  S.A. DE C.V.,5463t
TIENDA DE ROPA NICHOLAS Y/O GRUPO NICHLOAS S.A. DE C.V.,5464t
STRADIVARIOS  M¿XICO S.A DE C.V.,5465t
STUDIO F Y/O MODINSA M¿XICO  S.A DE C.V.,5466t
BERSHKA M¿XICO  S.A DE C.V.,5467t
ZAPATERIA SANTILLANA Y/O CALZADO LAREDO S.A. DE C.V.,5468t
ZAPATERIA VITAL - CALZADOS EL SARDINERO  S.A. DE C.V.,5469t
COMERCIALIZADORA DE CALZADO EL COMPETIDOR Y/O FERNANDO RAMIREZ DEL VALLE,5470t
 PULL & BEAR M¿XICO  S.A DE C.V.,5471t
UGA FASHION  S.A. DE C.V.,5472t
ZAPATERIA ALDO Y/O EL PALACIO DE HIERRO S.A. DE C.V.,5473t
BOUTIQUE MIO Y/O FRED VARGAS MALDONADO,5474t
VICKY BOUTIQUE TOREO Y/O VICKY FORM S.A.P.I DE C.V.,5475t
PULL & BEAR M¿XICO  S.A DE C.V.,5476t
MILIA & JOJO Y/O INMOBILIARIA PAPILLON S.A. DE C.V.,5477t
CORPORATIVO IVONNE  S.A DE C.V.,5478t
TIENDA DE ROPA MANGO Y/O EL PALACIO DE HIERRO S.A. DE C.V.,5479t
FIORENTINA Y/O TIENDAS HEXA S.A. DE C.V.,5480t
SHASA Y/O SERVICOS SHASA S. DE R.L. DE C.V.,5481t
TIENDA DE ROPA CHICOS Y/O OPERADORA COMERCIAL LIVERPOOL S.A. DE C.V.,5482t
SANBORNS HERMANOS  S.A.,5483t
VARANNI DE MEXICO  S.A DE C.V.,5484t
TIENDA 3 B S.A. DE C.V.,5485t
MISCELANEA TREJO  Y/O MARÖA GUADALUPE TREJO ORTIZ,5486t
